id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,fault_type
77,125,134,1334420,1334443,156,20,23,18654,101,141,1352,1,0,80,0.1849,0.2464,0.3913,0.0067,0.45,1.0,1.0,0.6087,-0.0658,0.3464,Pastry
535,46,178,104115,104164,4115,179,108,427024,48,127,1360,0,1,40,0.0676,0.3638,0.3712,0.0971,0.7374,0.4537,0.0,-0.6288,-0.1893,1.0,K_Scatch
180,25,37,362724,362736,57,15,12,4557,70,93,1354,1,0,70,0.0369,0.6042,1.0,0.0089,0.8,1.0,0.5,0.0,-0.3754,0.2583,Z_Scratch
342,1200,1220,971714,971922,1804,175,211,214243,101,135,1360,0,1,175,0.2059,0.5663,0.0962,0.0147,0.1143,0.9858,1.0,0.9039,-0.0722,1.0,Z_Scratch
266,221,236,1658742,1658769,245,37,33,27599,100,124,1354,1,0,70,0.3264,0.3951,0.5556,0.0111,0.4054,0.8182,1.0,0.4444,-0.1199,0.6648,Z_Scratch
718,68,206,7754878,7754931,4396,179,100,474761,68,127,1358,0,1,40,0.1001,0.399,0.3841,0.1016,0.771,0.53,0.0,-0.6159,-0.1563,1.0,K_Scatch
1597,1331,1344,397980,398111,788,67,137,65200,61,96,1353,0,1,70,0.0133,0.5373,0.0992,0.0096,0.194,0.9562,1.0,0.9008,-0.3536,0.9999,Other_Faults
671,41,212,2421444,2421508,5544,295,159,579951,43,125,1358,0,1,40,0.0604,0.4934,0.3743,0.1259,0.5797,0.4025,0.0,-0.6257,-0.1827,1.0,K_Scatch
1382,59,1245,4712084,4712115,15775,1275,276,1689009,61,135,1354,1,0,100,0.0872,0.5709,0.0261,0.8759,0.9302,0.1123,0.0,-0.9739,-0.1635,1.0,Other_Faults
1649,408,416,945792,945807,81,11,15,9462,107,125,1360,0,1,130,0.6,0.325,0.5333,0.0059,0.7273,1.0,1.0,0.4667,-0.0874,0.2288,Other_Faults
1574,0,20,843312,843472,1613,104,172,144769,72,104,1687,1,0,80,0.0,0.4959,0.125,0.0119,0.1923,0.9302,1.0,0.875,-0.2988,1.0,Other_Faults
169,94,106,190885,190920,205,33,36,22913,98,125,1354,1,0,70,0.1389,0.5119,0.3429,0.0089,0.3636,0.9722,1.0,0.6571,-0.1268,0.6868,Z_Scratch
1359,768,918,370947,370955,660,153,61,89110,113,156,1360,1,0,80,0.65,0.45,0.0533,0.1103,0.9804,0.1312,0.0,-0.9467,0.0548,0.9975,Other_Faults
576,39,195,601086,601148,5786,202,106,600867,41,124,1358,0,1,40,0.0574,0.4018,0.3974,0.1149,0.7723,0.5849,0.0,-0.6026,-0.1887,1.0,K_Scatch
1527,1705,1713,389963,389978,102,9,15,8359,70,95,1715,0,1,50,0.0023,0.15,0.5333,0.0047,0.8889,1.0,1.0,0.4667,-0.3598,0.2288,Other_Faults
1534,1677,1686,1846237,1846251,93,13,14,5606,42,84,1692,1,0,70,0.0071,0.2619,0.6429,0.0053,0.6923,1.0,1.0,0.3571,-0.5291,0.2359,Other_Faults
275,30,58,1772722,1772736,253,50,26,28728,86,135,1356,1,0,70,0.0443,0.3546,0.5,0.0206,0.56,0.5385,0.0,-0.5,-0.1129,0.6453,Z_Scratch
32,161,168,2891780,2891804,158,9,24,16680,80,119,1387,0,1,40,0.2322,0.0595,0.2917,0.005,0.7778,1.0,1.0,0.7083,-0.1752,0.2901,Pastry
208,174,194,802771,802822,585,101,56,63194,96,125,1352,1,0,70,0.2574,0.4265,0.3922,0.0148,0.198,0.9107,1.0,0.6078,-0.1561,0.9917,Z_Scratch
1013,919,931,3178549,3178563,133,14,14,14163,84,126,1358,1,0,100,0.6289,0.2083,0.8571,0.0088,0.8571,1.0,1.0,0.1429,-0.1681,0.2901,Bumps
480,41,190,1799909,1800071,11388,705,420,1311391,36,140,1402,0,1,40,0.0585,0.5282,0.9197,0.1063,0.2113,0.3857,1.0,0.0803,-0.1003,1.0,K_Scatch
83,64,95,417618,418215,10914,481,604,1096282,21,141,1362,0,1,60,0.094,0.4103,0.0519,0.0228,0.0645,0.9884,1.0,0.9481,-0.2153,1.0,Pastry
1698,285,307,36092,36167,938,102,112,80754,75,95,1392,0,1,220,0.4095,0.4315,0.2933,0.0158,0.2157,0.6696,1.0,0.7067,-0.3274,0.9999,Other_Faults
1660,1333,1347,1436808,1436820,121,17,12,11890,67,125,1356,0,1,40,0.0133,0.2798,0.8571,0.0103,0.8235,1.0,0.0,-0.1429,-0.2323,0.2901,Other_Faults
1742,540,563,1469856,1469884,373,61,42,42582,107,127,1604,0,1,40,0.6733,0.4208,0.8214,0.0143,0.3771,0.6667,1.0,0.1786,-0.1081,0.9071,Other_Faults
1776,996,1015,28972,28984,128,29,16,13352,96,116,1358,0,1,40,0.5052,0.4386,0.6316,0.014,0.6552,0.75,0.0,-0.3684,-0.1851,0.3787,Other_Faults
646,41,211,2041748,2041815,6499,263,137,676562,43,125,1356,0,1,40,0.0605,0.4294,0.3941,0.1254,0.6464,0.4891,0.0,-0.6059,-0.1867,1.0,K_Scatch
811,1325,1339,30207,30238,268,29,31,25809,79,124,1353,0,1,120,0.0207,0.3825,0.4516,0.0104,0.4828,1.0,1.0,0.5484,-0.2476,0.7065,Dirtiness
472,41,192,1647218,1647385,13699,587,352,1585785,37,141,1402,0,1,40,0.0585,0.4568,0.9042,0.1077,0.2572,0.4744,1.0,0.0958,-0.0956,1.0,K_Scatch
1552,23,32,893638,893649,63,10,11,7769,111,140,1350,0,1,40,0.0341,0.3636,0.8182,0.0067,0.9,1.0,1.0,0.1818,-0.0366,0.2051,Other_Faults
60,707,714,807870,807880,53,10,10,5039,81,111,1360,1,0,100,0.95,0.2429,0.7,0.0052,0.7,1.0,1.0,0.3,-0.2572,0.1753,Pastry
1030,389,404,4072432,4072440,82,16,9,9431,100,127,1648,1,0,80,0.4721,0.3167,0.5333,0.0091,0.9375,0.8889,0.0,-0.4667,-0.1015,0.2288,Bumps
838,123,132,785268,785285,78,15,17,11382,129,157,1658,1,0,143,0.1484,0.4902,0.5294,0.0054,0.6,1.0,1.0,0.4706,0.14,0.2699,Dirtiness
1252,1094,1124,12806495,12806520,571,37,25,58587,63,127,1362,0,1,40,0.3495,0.2387,0.8333,0.022,0.8108,1.0,0.0,-0.1667,-0.1984,0.9519,Bumps
368,1279,1288,435870,435883,96,9,13,14369,128,164,1387,0,1,40,0.1427,0.1795,0.6923,0.0065,1.0,1.0,1.0,0.3077,0.1693,0.2253,K_Scatch
456,39,191,1437715,1437882,12388,631,374,1431766,29,143,1400,0,1,40,0.0557,0.512,0.9102,0.1086,0.2409,0.4465,1.0,0.0898,-0.0971,1.0,K_Scatch
460,41,196,1494534,1494716,12729,634,404,1482862,29,143,1400,0,1,40,0.0586,0.5488,0.8516,0.1107,0.2445,0.4505,1.0,0.1484,-0.0899,1.0,K_Scatch
1132,354,370,409908,409918,116,19,10,12174,82,126,1360,0,1,40,0.5206,0.275,0.625,0.0118,0.8421,1.0,0.0,-0.375,-0.1801,0.2792,Bumps
851,621,633,2076516,2076679,969,124,163,103558,92,141,1364,0,1,100,0.9106,0.5046,0.0736,0.0088,0.0968,1.0,1.0,0.9264,-0.1651,1.0,Dirtiness
669,39,211,2364667,2364730,6381,293,142,674326,46,127,1358,0,1,40,0.0574,0.4111,0.3663,0.1267,0.587,0.4437,0.0,-0.6337,-0.1744,1.0,K_Scatch
482,39,194,1821207,1821379,13203,608,375,1515722,35,141,1402,0,1,40,0.0556,0.5048,0.9012,0.1106,0.2549,0.4587,1.0,0.0988,-0.1031,1.0,K_Scatch
751,402,408,1361745,1361748,12,6,3,1541,111,142,1358,0,1,50,0.5921,0.3333,0.5,0.0044,1.0,1.0,0.0,-0.5,0.0033,0.1307,Stains
1764,129,162,419384,419405,289,64,37,34165,109,133,1358,0,1,175,0.19,0.583,0.6364,0.0243,0.5156,0.5676,0.0,-0.3636,-0.0764,0.9312,Other_Faults
1052,386,394,1304617,1304626,51,10,9,5795,100,133,1624,1,0,70,0.4754,0.2917,0.8889,0.0049,0.8,1.0,1.0,0.1111,-0.1123,0.1773,Bumps
381,824,832,928256,928264,53,9,8,9033,158,181,1387,0,1,40,0.8003,0.1719,1.0,0.0058,0.8889,1.0,0.5,0.0,0.3315,0.1696,K_Scatch
725,0,224,40322,40447,13349,740,356,1328712,29,124,1358,0,1,50,0.0,0.5232,0.558,0.1649,0.3027,0.3511,0.0,-0.442,-0.2224,1.0,K_Scatch
405,37,261,652969,653195,18517,1021,696,2230510,25,150,1398,0,1,40,0.0529,0.6342,0.9912,0.1602,0.2194,0.3247,1.0,0.0088,-0.0589,1.0,K_Scatch
707,41,209,4639210,4639275,5828,296,169,618846,48,126,1358,0,1,40,0.0604,0.4663,0.3869,0.1237,0.5676,0.3846,0.0,-0.6131,-0.1704,1.0,K_Scatch
592,39,196,931074,931135,5885,249,136,610139,40,127,1358,0,1,40,0.0574,0.3855,0.3885,0.1156,0.6305,0.4485,0.0,-0.6115,-0.19,1.0,K_Scatch
675,41,209,2598874,2598935,5962,251,125,626007,41,126,1358,0,1,40,0.0604,0.4182,0.3631,0.1237,0.6693,0.488,0.0,-0.6369,-0.1797,1.0,K_Scatch
1051,1515,1528,1206028,1206040,113,14,12,10683,75,110,1624,1,0,70,0.1182,0.2756,0.9231,0.008,0.9286,1.0,0.0,-0.0769,-0.2614,0.2739,Bumps
1856,0,27,1359864,1359867,63,28,7,7045,80,156,1690,1,0,70,0.0,0.2222,0.1111,0.016,0.9643,0.4286,0.0,-0.8889,-0.1264,0.1862,Other_Faults
1395,795,802,96606,96620,55,10,14,11560,203,220,1387,0,1,40,0.8436,0.4388,0.5,0.005,0.7,1.0,1.0,0.5,0.6421,0.204,Other_Faults
1912,182,211,402237,402266,268,98,55,35565,125,143,1364,0,1,40,0.2669,0.6813,1.0,0.0213,0.2959,0.5273,0.5,0.0,0.0368,0.9732,Other_Faults
1063,990,998,1973168,1973176,59,8,8,6543,93,122,1622,1,0,70,0.7694,0.0781,1.0,0.0049,1.0,1.0,0.5,0.0,-0.1336,0.1696,Bumps
566,41,190,462709,462786,6232,250,130,648220,48,133,1356,0,1,40,0.0605,0.4568,0.5168,0.1099,0.596,0.5923,0.0,-0.4832,-0.1874,1.0,K_Scatch
1870,1341,1409,2794140,2794143,173,68,11,21612,65,174,1692,1,0,70,0.3345,0.152,0.0441,0.0402,1.0,0.2727,0.0,-0.9559,-0.024,0.3419,Other_Faults
251,356,367,1411801,1411815,75,19,16,7384,89,109,1358,1,0,70,0.5243,0.513,0.7857,0.0081,0.5789,0.875,1.0,0.2143,-0.2308,0.2712,Z_Scratch
1489,1578,1592,178458,178484,168,36,29,18671,99,124,1692,0,1,300,0.1182,0.5385,0.5385,0.0083,0.3889,0.8965,1.0,0.4615,-0.1317,0.6015,Other_Faults
907,501,531,2455610,2455644,617,53,43,65563,70,135,1688,1,0,60,0.5936,0.3951,0.8824,0.0178,0.566,0.7907,1.0,0.1177,-0.1698,0.9917,Bumps
977,17,23,2433462,2433491,122,16,29,14032,107,127,1352,0,1,40,0.0251,0.2988,0.2069,0.0044,0.375,1.0,1.0,0.7931,-0.1014,0.2984,Bumps
1825,1005,1012,53568,53593,83,16,27,14187,161,181,1353,0,1,200,0.5041,0.5257,0.28,0.0052,0.4375,0.9259,1.0,0.72,0.3354,0.2998,Other_Faults
226,172,179,1072228,1072248,74,19,20,8027,98,119,1354,1,0,70,0.2541,0.4714,0.35,0.0052,0.3684,1.0,1.0,0.65,-0.1525,0.2532,Z_Scratch
210,2,27,830707,830795,1014,96,102,61231,40,79,1356,1,0,70,0.003,0.5391,0.2841,0.0184,0.2604,0.8627,1.0,0.7159,-0.5282,1.0,Z_Scratch
326,18,32,2837245,2837268,199,20,23,18720,80,110,1352,1,0,70,0.0266,0.382,0.6087,0.0104,0.7,1.0,1.0,0.3913,-0.2651,0.5329,Z_Scratch
434,39,212,1185602,1185752,13387,763,425,1546189,29,141,1398,0,1,40,0.0558,0.4841,0.867,0.1238,0.2267,0.3529,0.0,-0.1329,-0.0977,1.0,K_Scatch
701,41,221,4358896,4358964,6294,289,160,661448,43,124,1358,0,1,40,0.0604,0.4858,0.3778,0.1326,0.6228,0.425,0.0,-0.6222,-0.179,1.0,K_Scatch
329,1264,1271,750387,750399,52,11,13,5907,105,125,1358,1,0,100,0.1281,0.381,0.5833,0.0052,0.6364,0.9231,1.0,0.4167,-0.1125,0.1892,Z_Scratch
650,41,218,2098521,2098591,6937,253,135,722716,39,127,1358,0,1,40,0.0604,0.4401,0.3955,0.1303,0.6996,0.5185,0.0,-0.6045,-0.1861,1.0,K_Scatch
147,295,308,12725281,12725314,291,20,33,28711,68,126,1358,0,1,40,0.4345,0.3217,0.3939,0.0096,0.65,1.0,1.0,0.6061,-0.2292,0.6995,Pastry
1867,35,75,2412964,2412966,65,40,3,8355,85,165,1688,1,0,70,0.0415,0.1875,0.05,0.0237,1.0,0.6667,0.0,-0.95,0.0042,0.1852,Other_Faults
598,39,210,1463330,1463399,6399,229,124,659350,39,119,1356,0,1,40,0.0575,0.4577,0.4035,0.1261,0.7467,0.5565,0.0,-0.5965,-0.195,1.0,K_Scatch
40,1152,1162,284144,284198,386,35,54,44712,90,132,1687,0,1,200,0.6224,0.2852,0.1852,0.0059,0.2857,1.0,1.0,0.8148,-0.095,0.8299,Pastry
1374,1098,1115,2293200,2293208,59,21,8,6318,97,118,1360,1,0,80,0.3603,0.5662,0.4706,0.0125,0.8095,1.0,0.0,-0.5294,-0.1634,0.2482,Other_Faults
960,339,355,3962284,3962304,250,20,20,25833,77,124,1692,1,0,70,0.4007,0.2188,0.8,0.0095,0.8,1.0,1.0,0.2,-0.1927,0.5296,Bumps
1377,398,966,4615178,4615208,10166,593,166,1096472,78,141,1360,1,0,100,0.5794,0.4034,0.0528,0.4177,0.9578,0.1807,0.0,-0.9472,-0.1574,1.0,Other_Faults
1115,159,194,413476,413490,168,53,30,21548,120,143,1362,0,1,100,0.2335,0.6571,0.4,0.0257,0.6604,0.4667,0.0,-0.6,0.0021,0.7776,Bumps
107,1360,1373,2094748,2094776,251,22,28,28050,89,140,1632,0,1,125,0.3174,0.3104,0.4643,0.008,0.5909,1.0,1.0,0.5357,-0.1269,0.6015,Pastry
1387,449,549,2212600,2212608,368,110,35,43968,111,133,1356,0,1,40,0.6622,0.54,0.08,0.0737,0.9091,0.2286,0.0,-0.92,-0.0666,0.965,Other_Faults
579,41,198,633023,633082,6008,200,112,622760,45,125,1360,0,1,40,0.0603,0.3514,0.3758,0.1154,0.785,0.5268,0.0,-0.6242,-0.1902,1.0,K_Scatch
212,123,143,874488,874545,573,67,62,60005,90,126,1354,1,0,70,0.1817,0.4974,0.3509,0.0148,0.2985,0.9194,1.0,0.6491,-0.1819,0.9963,Z_Scratch
1595,1152,1178,371477,371575,1283,109,118,160146,110,136,1353,0,1,70,0.2587,0.4965,0.2653,0.0192,0.2385,0.8305,1.0,0.7347,-0.0248,1.0,Other_Faults
1631,1067,1077,450677,450688,82,14,11,8485,90,116,1712,1,0,100,0.7418,0.2546,0.9091,0.0058,0.7143,1.0,1.0,0.0909,-0.1916,0.2173,Other_Faults
1405,662,670,781434,781444,66,10,10,7181,89,123,1687,1,0,80,0.7848,0.175,0.8,0.0047,0.8,1.0,1.0,0.2,-0.15,0.1852,Other_Faults
1907,122,146,203252,203261,95,33,22,12566,124,143,1362,0,1,40,0.1792,0.5602,0.375,0.0176,0.7273,0.4091,0.0,-0.625,0.0334,0.3601,Other_Faults
201,0,14,677297,677417,812,93,120,60260,51,93,1358,1,0,70,0.0,0.5167,0.1167,0.0103,0.1505,1.0,1.0,0.8833,-0.4202,0.9999,Z_Scratch
1320,1090,1103,255155,255186,168,37,33,21640,119,143,1374,0,1,40,0.3945,0.5831,0.4193,0.0095,0.3514,0.9394,1.0,0.5806,0.0063,0.6619,Other_Faults
1042,976,985,733668,733675,45,10,7,4664,86,126,1694,1,0,100,0.8371,0.2857,0.7778,0.0053,0.9,1.0,0.0,-0.2222,-0.1903,0.1687,Bumps
1668,772,1006,4313950,4314267,19818,905,583,1966409,46,135,1358,1,0,200,0.5184,0.7328,0.7382,0.1723,0.2586,0.5437,1.0,0.2618,-0.2248,1.0,Other_Faults
1176,1077,1090,699354,699365,114,15,11,11778,71,132,1690,1,0,70,0.7101,0.2028,0.8461,0.0077,0.8667,1.0,0.0,-0.1539,-0.1928,0.257,Bumps
135,1540,1558,1511165,1511591,4686,251,427,454421,30,133,1688,1,0,70,0.154,0.3889,0.0422,0.0107,0.0717,0.9977,1.0,0.9578,-0.2424,1.0,Pastry
1522,0,5,286956,287014,148,8,58,14298,61,121,1353,0,1,70,0.0,0.4897,0.0862,0.0037,0.625,1.0,1.0,0.9138,-0.2453,0.4796,Other_Faults
49,780,787,1686880,1686891,55,9,11,6124,95,125,1690,1,0,60,0.9231,0.2857,0.6364,0.0041,0.7778,1.0,1.0,0.3636,-0.1301,0.1822,Pastry
1369,1019,1035,2224815,2224820,49,17,5,5842,108,140,1366,1,0,80,0.4846,0.3875,0.3125,0.0117,0.9412,1.0,0.0,-0.6875,-0.0686,0.1852,Other_Faults
1557,99,129,2634035,2634039,75,30,7,9556,104,149,1376,0,1,40,0.1439,0.375,0.1333,0.0218,1.0,0.5714,0.0,-0.8667,-0.0046,0.2288,Other_Faults
799,303,311,1593115,1593120,18,9,8,2219,117,135,1360,0,1,50,0.4456,0.55,0.625,0.0059,0.8889,0.625,0.0,-0.375,-0.0369,0.1483,Stains
1253,6,15,966898,966930,176,25,32,21321,104,141,1358,1,0,70,0.0088,0.3889,0.2813,0.0066,0.36,1.0,1.0,0.7188,-0.0536,0.4763,Bumps
774,475,482,626952,626956,18,7,4,2319,112,140,1360,0,1,50,0.6985,0.3571,0.5714,0.0052,1.0,1.0,0.0,-0.4286,0.0065,0.1384,Stains
981,1049,1058,3577116,3577127,67,12,11,7881,106,132,1376,0,1,40,0.4622,0.3232,0.8182,0.0065,0.75,1.0,1.0,0.1818,-0.081,0.2051,Bumps
35,733,745,3957796,3957839,367,16,43,35856,55,127,1387,0,1,50,0.9257,0.2888,0.2791,0.0087,0.75,1.0,1.0,0.7209,-0.2367,0.8061,Pastry
1711,1361,1380,183725,183734,103,28,13,10477,95,111,1690,0,1,70,0.3669,0.3977,0.4737,0.0112,0.6786,0.6923,0.0,-0.5263,-0.2053,0.2942,Other_Faults
173,144,150,254652,254670,56,16,19,6593,109,126,1354,1,0,70,0.2127,0.4815,0.3333,0.0044,0.375,0.9474,1.0,0.6667,-0.0802,0.215,Z_Scratch
126,1595,1611,1594430,1594517,794,59,87,84410,62,127,1696,0,1,90,0.1002,0.4296,0.1839,0.0094,0.2712,1.0,1.0,0.8161,-0.1694,0.9993,Pastry
1241,758,785,4758137,4758179,780,47,45,84630,77,127,1362,0,1,40,0.8473,0.3122,0.6429,0.0198,0.5745,0.9333,1.0,0.3571,-0.1523,0.9961,Bumps
1247,609,621,6791894,6791907,101,16,13,11579,101,127,1362,0,1,40,0.8943,0.3526,0.9231,0.0088,0.75,1.0,1.0,0.0769,-0.1044,0.2739,Bumps
408,39,734,684933,685134,16521,926,591,1992604,21,149,1400,0,1,40,0.0557,0.8817,0.2892,0.4964,0.7505,0.3401,0.0,-0.7108,-0.0577,1.0,K_Scatch
680,41,216,2708878,2708939,6298,275,134,654634,42,126,1358,0,1,40,0.0604,0.41,0.3486,0.1289,0.6364,0.4552,0.0,-0.6514,-0.1879,1.0,K_Scatch
1868,263,297,2555025,2555028,86,34,7,11010,52,191,1690,1,0,70,0.3112,0.1569,0.0882,0.0201,1.0,0.4286,0.0,-0.9118,0.0002,0.2083,Other_Faults
341,1207,1214,882674,882712,120,35,39,15035,118,135,1362,0,1,175,0.2173,0.5489,0.1842,0.0051,0.2,0.9744,1.0,0.8158,-0.0212,0.4399,Z_Scratch
106,1465,1486,1837263,1837460,2490,146,197,283038,19,141,1634,0,1,125,0.1812,0.3981,0.1066,0.0128,0.1438,1.0,1.0,0.8934,-0.112,1.0,Pastry
656,39,216,2201440,2201499,5933,312,167,614522,38,125,1356,0,1,40,0.0575,0.4319,0.3333,0.1305,0.5673,0.3533,0.0,-0.6667,-0.1908,1.0,K_Scatch
1248,701,717,7156447,7156460,147,20,13,16975,104,132,1360,0,1,40,0.9456,0.2933,0.8125,0.0118,0.8,1.0,0.0,-0.1875,-0.0978,0.3479,Bumps
1121,311,323,618457,618502,377,33,45,36933,59,132,1364,0,1,100,0.456,0.3018,0.2667,0.0088,0.3636,1.0,1.0,0.7333,-0.2346,0.8299,Bumps
991,57,67,4121201,4121214,81,16,13,9137,98,127,1646,1,0,69,0.0693,0.3769,0.7692,0.0061,0.625,1.0,1.0,0.2308,-0.1187,0.2408,Bumps
1019,165,176,1293999,1294012,106,11,13,11973,96,128,1654,1,0,80,0.1995,0.2587,0.8461,0.0066,1.0,1.0,1.0,0.1539,-0.1176,0.257,Bumps
404,41,222,592614,592819,17887,713,448,2156667,21,143,1400,0,1,40,0.0586,0.5179,0.8829,0.1293,0.2539,0.4576,1.0,0.1171,-0.058,1.0,K_Scatch
195,49,71,573049,573118,884,106,98,83716,77,118,1356,1,0,70,0.0723,0.4177,0.3188,0.0162,0.2076,0.7041,1.0,0.6812,-0.2601,0.9997,Z_Scratch
1920,214,247,1538494,1538509,209,66,46,27037,118,143,1362,0,1,40,0.3142,0.5778,0.4545,0.0242,0.5,0.3261,0.0,-0.5454,0.0106,0.7833,Other_Faults
809,543,548,1819724,1819728,16,5,4,2028,111,143,1360,0,1,50,0.7985,0.2,0.8,0.0037,1.0,1.0,0.0,-0.2,-0.0098,0.1322,Stains
253,484,513,1457758,1457776,196,52,35,22534,104,127,1360,1,0,70,0.7118,0.6245,0.6207,0.0213,0.5577,0.5143,0.0,-0.3793,-0.1018,0.8123,Z_Scratch
1322,963,974,657468,657502,201,38,35,26197,123,141,1372,0,1,40,0.5802,0.4626,0.3235,0.008,0.2895,0.9714,1.0,0.6765,0.0182,0.6173,Other_Faults
1349,272,284,226474,226495,187,20,21,13351,49,101,1362,1,0,200,0.3994,0.2579,0.5714,0.0088,0.6,1.0,1.0,0.4286,-0.4422,0.417,Other_Faults
645,39,214,2027555,2027621,6592,265,125,687299,44,124,1356,0,1,40,0.0575,0.4293,0.3771,0.1291,0.6604,0.528,0.0,-0.6229,-0.1855,1.0,K_Scatch
1918,275,299,1133715,1133734,318,39,32,39911,116,140,1364,0,1,40,0.4032,0.3026,0.7917,0.0176,0.6154,0.5938,0.0,-0.2083,-0.0195,0.7359,Other_Faults
1551,1251,1258,660048,660060,57,12,12,6994,114,140,1352,0,1,40,0.1391,0.3214,0.5833,0.0052,0.5833,1.0,1.0,0.4167,-0.0414,0.1892,Other_Faults
1065,853,862,15184,15196,84,11,12,10694,102,150,1696,1,0,85,0.9835,0.2222,0.75,0.0053,0.8182,1.0,1.0,0.25,-0.0054,0.215,Bumps
761,1035,1040,156370,156373,9,5,4,1063,107,126,1358,0,1,50,0.4683,0.4,0.6,0.0037,1.0,0.75,0.0,-0.4,-0.0773,0.1284,Stains
331,105,125,843822,843837,155,37,23,19453,120,134,1362,0,1,40,0.1542,0.4833,0.75,0.0147,0.5405,0.6522,0.0,-0.25,-0.0195,0.4963,Z_Scratch
1368,1037,1055,2195695,2195707,78,29,18,9512,111,135,1370,1,0,80,0.4599,0.6389,0.6667,0.0131,0.6207,0.6667,0.0,-0.3333,-0.0473,0.3601,Other_Faults
733,225,346,130372,130421,3228,166,89,260241,38,103,1670,0,1,40,0.2695,0.4556,0.405,0.0725,0.7289,0.5506,0.0,-0.595,-0.3702,1.0,K_Scatch
668,39,214,2350467,2350536,6472,243,129,673434,44,124,1356,0,1,40,0.0575,0.464,0.3943,0.1291,0.7202,0.5349,0.0,-0.6057,-0.1871,1.0,K_Scatch
642,39,214,1992062,1992137,6998,280,143,724819,43,124,1358,0,1,40,0.0574,0.4668,0.4286,0.1289,0.625,0.5245,0.0,-0.5714,-0.1908,1.0,K_Scatch
3,853,860,369370,369415,176,13,45,18996,99,126,1353,0,1,290,0.7287,0.4413,0.1556,0.0052,0.5385,1.0,1.0,0.8444,-0.1568,0.5212,Pastry
1421,1029,1042,639361,639376,128,18,15,17802,132,150,1364,1,0,70,0.4721,0.3436,0.8667,0.0095,0.7222,1.0,1.0,0.1333,0.0865,0.3285,Other_Faults
1341,827,834,1930709,1930720,56,11,11,6337,97,132,1356,0,1,40,0.7699,0.2727,0.6364,0.0052,0.6364,1.0,1.0,0.3636,-0.1159,0.1822,Other_Faults
301,280,305,2109314,2109324,149,27,17,15313,93,111,1354,1,0,70,0.4136,0.404,0.4,0.0185,0.9259,0.5882,0.0,-0.6,-0.1971,0.4138,Z_Scratch
988,967,982,1659737,1659760,223,24,23,21349,63,124,1652,1,0,69,0.8111,0.3536,0.6522,0.0091,0.625,1.0,1.0,0.3478,-0.2521,0.5708,Bumps
1638,1163,1171,2016193,2016200,52,8,7,6293,104,142,1620,1,0,70,0.5543,0.0714,0.875,0.0049,1.0,1.0,0.0,-0.125,-0.0545,0.1622,Other_Faults
231,114,127,1127920,1127927,60,14,8,6685,102,124,1354,1,0,70,0.1684,0.3407,0.5385,0.0096,0.9286,0.875,0.0,-0.4615,-0.1296,0.1965,Z_Scratch
1569,214,226,238008,238020,113,12,12,11369,86,115,1687,1,0,80,0.2537,0.2153,1.0,0.0071,1.0,1.0,0.5,0.0,-0.214,0.2583,Other_Faults
1762,78,94,1523381,1523431,463,69,54,60518,118,141,1360,0,1,130,0.1147,0.4212,0.32,0.0118,0.2319,0.9259,1.0,0.68,0.0212,0.965,Other_Faults
516,39,195,2431945,2432111,8709,578,322,996980,47,141,1402,0,1,40,0.0556,0.6637,0.9398,0.1113,0.2699,0.5155,1.0,0.0602,-0.1057,1.0,K_Scatch
34,1251,1274,3874199,3874261,994,29,62,68851,15,119,1387,0,1,50,0.1629,0.3029,0.371,0.0166,0.7931,1.0,1.0,0.629,-0.4588,0.9994,Pastry
393,3,223,333373,333576,21110,1138,597,2554885,21,148,1402,0,1,40,0.0043,0.5273,0.9227,0.1569,0.1933,0.34,0.0,-0.0773,-0.0545,1.0,K_Scatch
1803,1033,1045,938565,938574,62,17,10,6165,87,111,1360,1,0,300,0.4632,0.4259,0.75,0.0088,0.7059,0.9,0.0,-0.25,-0.2232,0.215,Other_Faults
504,41,190,2254407,2254463,4995,232,124,527906,39,127,1402,0,1,40,0.0585,0.4014,0.3758,0.1063,0.6422,0.4516,0.0,-0.6242,-0.1743,1.0,K_Scatch
1336,365,374,1084192,1084238,265,39,46,26849,88,119,1372,0,1,40,0.5321,0.3599,0.1956,0.0066,0.2308,1.0,1.0,0.8044,-0.2085,0.6781,Other_Faults
1743,1251,1276,2371628,2371646,203,40,31,26321,121,141,1600,0,1,40,0.405,0.5489,0.72,0.0156,0.625,0.5806,0.0,-0.28,0.013,0.7281,Other_Faults
989,1287,1296,1695433,1695447,86,16,14,9848,100,133,1652,1,0,69,0.431,0.3175,0.6429,0.0055,0.5625,1.0,1.0,0.3571,-0.1054,0.2359,Bumps
1456,1151,1162,866291,866302,85,14,11,10211,111,134,1396,0,1,120,0.3352,0.2975,1.0,0.0079,0.7857,1.0,0.5,0.0,-0.0615,0.23,Other_Faults
